"popsong_lyrics","singer","element_id"
"Yeah yeah yeah yeah
Merry Christmas, oh yeah
Gonna have a merry Christmas, oh yeah, oh oh
Merry Christmas, oh it will be
Oh, a very very very special Christmas
A very special Christmas (this Christmas)
Alright now, right now, yeah oh
It will be now, oh (this Christmas)
Oh, this will be, this will be, baby
A very special
Have a merry merry Christmas (hey yeah)
And a happy new year
Oh hey, alright, yeah yeah yeah
Merry Christmas
This Christmas
Oh this will be, this will be, baby","Chris Brown",4935
"You put it down like New York City
I never sleep, wild like Los Angeles
My fantasy, hotter than Miami
I feel the heat
Oh, Miss international love
Oh, Miss international love","Chris Brown",4936
"I don't play football but I've touched down pretty much
All around the world, all around the world
I don't play baseball but I've hit a home run
All around the world, all around the world","Chris Brown",4937
"I've been to countries and cities I can't pronounce
And the places on the globe I didn't know existed
In Romania, she pulled me to the side and told me
""Pit, you can have me and my sister""","Chris Brown",4938
"In Lebanon, yeah, the women are bomb
And in Greece, you've guessed it, the women are sweet
Spinned all around the world but I ain't gon' lie
There's nothing like Miami's heat","Chris Brown",4939
"You put it down like New York City
I never sleep, wild like Los Angeles
My fantasy, hotter than Miami
I feel the heat
Oh, Miss international love
Oh, Miss international love","Chris Brown",4940
"Can't I be on looking for visa's?
I'm ain't taking credit cards, if you know what I mean
En Cuba la cosa esta dura
But the woman get down, if you know what I mean","Chris Brown",4941
"En Colombia women got everything on
Some of the most beautiful women I've ever seen
In Brazil, is freaky big o' booty
And they bounce, blue, yellow and green","Chris Brown",4942
"En L.A. tengo a la Mexicana
En New York tengo la boricua
Besitos para todas las mujeres en Venezuela, muah
Y en Miami tengo cualquiera","Chris Brown",4943
"You put it down like New York City
I never sleep, wild like Los Angeles
My fantasy, hotter than Miami
I feel the heat
Oh, Miss international love
Oh, Miss international love","Chris Brown",4944
"There's not a place
That your love don't affect me, baby
So don't ever change
I crossed the globe when I'm with you, baby
Aye, woah oh","Chris Brown",4945
"You put it down like New York City
I never sleep, wild like Los Angeles
My fantasy, hotter than Miami
I feel the heat
Oh, Miss international love
Oh, Miss international love","Chris Brown",4946
"Read more: PITBULL - INTERNATIONAL LOVE LYRICS","Chris Brown",4947
"Yeaa...Yu know being from Virginia
(ha ha) I gotta go back to my roots
the whole Go-Go thang... DC what's up?
(ha ha) Virginia you already know how we about to do it
Let's go...Yessir","Chris Brown",4948
"Been sitting here for an hour talking
But we ain't saying nothing
I ain't even tripping mama that's cool
No better way to waste time then to with you
Ain't that a trip 'cause usually I do my thing and I dip (oh)
But she got me wanna stick around for the second show
Have her do her thing on the stage for me once more
And in like....Oh","Chris Brown",4949
"Chorus
I can't wait for us to be alone (tell me)
So tell me, tell me what you say ma
You've been keeping it 100 up to this far
So what you wanna do
I'm tryna give it but I'm losing my cool (for you)
'cause shorty got me throwed
Thrown off, little mama, she got thrown (ayy)
Thrown off, little mama, she got thrown (ayy)","Chris Brown",4950
"Now I can't say all the things I wanna say
(But your body is a problem for me)
And I put shame on a man that walked away
(But I'm glad he left you here for me yeah)
That's real 'cause usually I can't express how I feel
It's like I'm in my favorite scenes on a movie screen
Diamond studded Tee, Crown holding my Spike Lee's
and I'm like whoa...","Chris Brown",4951
"Chorus","Chris Brown",4952
"Girl you got that knock, I hear it down the block
And if I get a chance, guaranteed I keep it hot
I gotta get you locked, so baby pick you feet up
Adjust my two seater, holla if you hear me now","Chris Brown",4953
"Ooo...","Chris Brown",4954
"Chorus","Chris Brown",4955
"Yessir...two up, two down
Holla at me...it's all about you
We're out..let's go
Gotta me feeling like...hey hey hey","Chris Brown",4956
"O, she may be weary
Them young girls, they do get weary
Wearin that same old shaggy dress
O, when she gets weary, try a little Tenderness
You know shes waiting, just anticipating
For the things she'll never posses
While she's there waiting
Try, o just a little, o just a little little little tenderness
That's what I said, a little tenderness","Chris Brown",4957
"It's' All you gotta do
It's not, ha, oo just sentimental, no
She has, she has, she has
Her griefs and cares
But the soft words spoke so gentle, yea
And it makes it easier, easier
To bare","Chris Brown",4958
"You won't regret it no
Them young girls, they don't forget it
Love is their own, their own, happiness
But it's all, it's all, so simple now
All you gotta do is try a little tenderness","Chris Brown",4959
"Won't you show her won't her, won't you show her that you love her
You wanna squeeze her, don't tease her, neva leave her
You got want to want to just try a little tenderness","Chris Brown",4960
"You gotta show her that you want it, now one above her now
Squeeze her, don't tease her, neva leave her
Hold her, grab her softly now
And try a little tenderness
You ota listen to me, don't leave
Don't cheat her now
Squeeze her, don't cheat her, neva leave her
Gotta show her na na na heeyyyyyy hey!
You got to know what to do, don't be a fool
You need to try this now
Just try a little tenderness
Take it from me you don't wanna let her leave
Squeeze her, don't tease, neva leave","Chris Brown",4961
"You got to want to try, juss try, juss try, a little tenderness
Is there a witness in the building tonight
You gotta want to want to try, just try a little tenderness
Try a little tenderness
Squeeze her, don't tease her, neva leave her
Hold her, grab her softly now
Just try a little...","Chris Brown",4962
"[Man:]
Ladies Im gonna need you all to back away from the door we are trying to make way for Chris Brown
Ladies you are not listening I need you all to back away from the door we are trying to make way for Chris Brown","Chris Brown",4963
"[Chris:]
Im back","Chris Brown",4964
"[Verse 1:]
Pull up Pull up
Can't believe the girls look packed
What up What up
Shorty wanna lead me to the back (to the back)
Aint been in here 15 minutes got a pocket full of digits and she just wont break no
Hold up Hold up
Now lil mama wanna get mad
Slow up Slow up
Sayin she dont wanna share what she had (she had)
Aint no particular one thats getting this boy gone its many that I want","Chris Brown",4965
"[Chorus:]
They packed up in here
wall to wall
I don't hear nothing but ladies calling
Im trynna get one of them, all
but they keep coming from wall to wall They packed up in here
wall to wall (ooh yeah)
I don't hear nothing but ladies calling
Im trynna get one of them, all
but they keep coming from wall to wall","Chris Brown",4966
"[Verse 2:]
Another 2 just came up and said they love me on the radio (on the radio)
Two twins thats a cool lil scenario (lil scenario)
They talkin leaving right now
Wanna put in some time cause you know what they already bout
One talking
How she like the way that I rock
And the other one
How she wanna just watch (just watch)
Im game for any damn thing
But theres more than 200 dames
That swear they could go
[Chorus]
They packed up in here
wall to wall
I don't hear nothing but ladies calling
Im trynna get one of them, all
but they keep coming from wall to wall They packed up in here
wall to wall (ooh yeah)","Chris Brown",4967
"I don't hear nothing but ladies calling
Im trynna get one of them, all
but they keep coming from wall to wall
They up in here wall to wall ( I cant believe theres so many of them feeling me)
I dont here nothing but ladies calling
Im trynna get one of them, all
but they keep coming from wall to wall (wall to wall)
They up in here wall to wall
I dont here nothing but ladies calliing (its so many ladies in here)
Im trynna get one of them, all
But they keep coming from wall to wall","Chris Brown",4968
"[Breakdown:]
So many look good in here (so good)
I dont even know which one I want (I want)
If I had to choose yall know (you know)
I would take all yall with me
Who wanna try me on the floor
Who ready to come and get this (get this)
All I know is that im feeling this party
And you can see Im so ready","Chris Brown",4969
"[Chorus:]
They packed up in here
wall to wall
I don't hear nothing but ladies calling (ladies calling me)
Im trynna get one of them, all
but they keep coming from wall to wall They pacekd up in here
wall to wall (ooh yeah)
I don't hear nothing but ladies calling
Im trynna get one of them, all
but they keep coming from wall to wall
They up in here
wall to wall
I don't hear nothing but ladies calling
Im trynna get one of them, all
but they keep coming from wall to wall They up in here
wall to wall
I don't hear nothing but ladies calling
Im trynna get one of them, all
but they keep coming from wall to wall","Chris Brown",4970
"[End:]
Yeah smash on the radio bet i bend it
Yeah smash on the radio bet i bend it
Yeah smash on the radio bet i bend it
Yeah smash on the radio bet i bend it
Yeah smash on the radio bet i bend it
Chris Brown","Chris Brown",4971
"Whoo
Hear the sound of your body drip, drip, drip
As I kiss both sexy lip, lip, lips
Wow
Hear the sound of your body drip, drip, drip
As I kiss both sexy lip, lip, lips","Chris Brown",4972
"I ain't afraid to drown
If that means I'm deep up in your ocean, yes
Girl, I'll drink you down
Sippin' on your body all night","Chris Brown",4973
"I just wanna take your legs and wrap 'em 'round
Girl, you're comin' right now
My head to your chest feelin' your heartbeat, girl
Swimmin' all in your sea
And you sweatin' all over me
Bendin' forward, don't you run, girl","Chris Brown",4974
"I don't want to be a minute man
Baby, you're just like a
Storm rainin' on me, girl, your soakin' wet","Chris Brown",4975
"I'mma kiss you right, yeah, yeah
I'm gon' lick all night, yeah, yeah
Girl, when I'm inside yeah, yeah
Yeah, girl, you heard what I said
I'm gonna make you wet the bed","Chris Brown",4976
"Yeah, yeah, I'm gonna make you wet the bed
Yeah, yeah, I'm gonna make you wet the bed
Yeah, yeah, I'mma put your legs behind your head
When I make you wet the bed","Chris Brown",4977
"You don't know what you in for
'Bout to get inside your mental, huh
Bend you back like it's limbo
I'mma make you feel like a nympho
Tonight, oh, you're mine, baby girl, uh","Chris Brown",4978
"Anytime you want it, I'm ready and willin', gotta give it
I start to lickin' on your body, you go to tremblin'
Move it around, girl, let me get it from the side
And can I visit all those spots you like
Your neck, your back, your sexy lips, booty and thighs?","Chris Brown",4979
"I don't want to be a minute man
Baby, you're just like a
Storm rainin' on me, girl, your soakin' wet","Chris Brown",4980
"I'mma kiss you right, yeah, yeah
I'm gon' lick all night, yeah, yeah
Girl, when I'm inside yeah, yeah
Yeah, girl, you heard what I said
I'm gonna make you wet the bed","Chris Brown",4981
